,problem,problem_entities
103,Keep a distance greater than 33 meters between aJ4Vt and BU6lP.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""Keep a distance""}, {""start"": 16, ""end"": 28, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 29, ""end"": 31, ""type"": ""Parameter"", ""entity"": ""33""}, {""start"": 31, ""end"": 46, ""type"": ""DESC"", ""entity"": "" meters between""}, {""start"": 47, ""end"": 52, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aJ4Vt""}, {""start"": 52, ""end"": 56, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 57, ""end"": 62, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""BU6lP""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
104,Maintain a gap greater than 36 units between x9XvD and Yj3Tm.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 27, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 28, ""end"": 30, ""type"": ""Parameter"", ""entity"": ""36""}, {""start"": 30, ""end"": 44, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 45, ""end"": 50, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""x9XvD""}, {""start"": 50, ""end"": 54, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 55, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Yj3Tm""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
105,The required span from X7mTH to yL5pJ should measure greater than 15 meters.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""X7mTH""}, {""start"": 28, ""end"": 31, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yL5pJ""}, {""start"": 37, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should measure""}, {""start"": 53, ""end"": 65, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 66, ""end"": 68, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 68, ""end"": 75, ""type"": ""DESC"", ""entity"": "" meters.""}]"
106,Maintain a distance greater than 21 steps between PE7fR and qK2gM.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 32, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 33, ""end"": 35, ""type"": ""Parameter"", ""entity"": ""21""}, {""start"": 35, ""end"": 49, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""PE7fR""}, {""start"": 55, ""end"": 59, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 60, ""end"": 65, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qK2gM""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
107,"The discrepancy between Zo5AT and pLp100V should be greater than or equal to 5, absolute in value.","[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Zo5AT""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 41, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""pLp100V""}, {""start"": 41, ""end"": 51, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 52, ""end"": 76, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 77, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 78, ""end"": 97, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
108,The interval between Aw3kT and BQbR8 must be greater than or equal to 15 units long.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Aw3kT""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""BQbR8""}, {""start"": 36, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 45, ""end"": 69, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 70, ""end"": 72, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 72, ""end"": 83, ""type"": ""DESC"", ""entity"": "" units long.""}]"
109,Keep a distance greater than or equal to 30 meters between a1Y1t and bBp7q.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""Keep a distance""}, {""start"": 16, ""end"": 40, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 41, ""end"": 43, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 43, ""end"": 58, ""type"": ""DESC"", ""entity"": "" meters between""}, {""start"": 59, ""end"": 64, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""a1Y1t""}, {""start"": 64, ""end"": 68, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 69, ""end"": 74, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bBp7q""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
110,Maintain a gap greater than or equal to 33 units between xB8tW and yU2mH.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 39, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 40, ""end"": 42, ""type"": ""Parameter"", ""entity"": ""33""}, {""start"": 42, ""end"": 56, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 57, ""end"": 62, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xB8tW""}, {""start"": 62, ""end"": 66, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 67, ""end"": 72, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yU2mH""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
111,The required span from Xr7tH to yN9Jh should measure greater than or equal to 14 meters.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Xr7tH""}, {""start"": 28, ""end"": 31, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yN9Jh""}, {""start"": 37, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should measure""}, {""start"": 53, ""end"": 77, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 78, ""end"": 80, ""type"": ""Parameter"", ""entity"": ""14""}, {""start"": 80, ""end"": 87, ""type"": ""DESC"", ""entity"": "" meters.""}]"
112,Maintain a distance greater than or equal to 19 steps between P9fJm and qL2Wj.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 44, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 45, ""end"": 47, ""type"": ""Parameter"", ""entity"": ""19""}, {""start"": 47, ""end"": 61, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 62, ""end"": 67, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""P9fJm""}, {""start"": 67, ""end"": 71, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 72, ""end"": 77, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qL2Wj""}, {""start"": 77, ""end"": 77, ""type"": ""DESC"", ""entity"": "".""}]"
113,The interval between Atx2k and bQkR7x must be less than 25 units long.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Atx2k""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bQkR7x""}, {""start"": 37, ""end"": 45, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 46, ""end"": 55, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 56, ""end"": 58, ""type"": ""Parameter"", ""entity"": ""25""}, {""start"": 58, ""end"": 69, ""type"": ""DESC"", ""entity"": "" units long.""}]"
114,Keep a distance less than 50 meters between aX4Tm and bY7Kj.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""Keep a distance""}, {""start"": 16, ""end"": 25, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 26, ""end"": 28, ""type"": ""Parameter"", ""entity"": ""50""}, {""start"": 28, ""end"": 43, ""type"": ""DESC"", ""entity"": "" meters between""}, {""start"": 44, ""end"": 49, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aX4Tm""}, {""start"": 49, ""end"": 53, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 54, ""end"": 59, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bY7Kj""}, {""start"": 59, ""end"": 59, ""type"": ""DESC"", ""entity"": "".""}]"
115,Maintain a gap less than 60 units between xM9Gt and yR2kh.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 24, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 25, ""end"": 27, ""type"": ""Parameter"", ""entity"": ""60""}, {""start"": 27, ""end"": 41, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 42, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xM9Gt""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 57, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yR2kh""}, {""start"": 57, ""end"": 57, ""type"": ""DESC"", ""entity"": "".""}]"
116,The required span from XTk7Lm to yH2Tb should measure less than 20 meters.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""XTk7Lm""}, {""start"": 29, ""end"": 32, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 33, ""end"": 38, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yH2Tb""}, {""start"": 38, ""end"": 53, ""type"": ""DESC"", ""entity"": "" should measure""}, {""start"": 54, ""end"": 63, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 64, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 66, ""end"": 73, ""type"": ""DESC"", ""entity"": "" meters.""}]"
117,Maintain a distance less than 30 steps between Pa3Zq and qN6Mk.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 29, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 30, ""end"": 32, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 32, ""end"": 46, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 47, ""end"": 52, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Pa3Zq""}, {""start"": 52, ""end"": 56, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 57, ""end"": 62, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qN6Mk""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
118,The interval between Aq2hT and bpR5q must be less than or equal to 30 units long.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Aq2hT""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bpR5q""}, {""start"": 36, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 45, ""end"": 66, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 67, ""end"": 69, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 69, ""end"": 80, ""type"": ""DESC"", ""entity"": "" units long.""}]"
119,Keep a distance less than or equal to 55 meters between aX8vt and bM3pP.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""Keep a distance""}, {""start"": 16, ""end"": 37, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 38, ""end"": 40, ""type"": ""Parameter"", ""entity"": ""55""}, {""start"": 40, ""end"": 55, ""type"": ""DESC"", ""entity"": "" meters between""}, {""start"": 56, ""end"": 61, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aX8vt""}, {""start"": 61, ""end"": 65, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 66, ""end"": 71, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bM3pP""}, {""start"": 71, ""end"": 71, ""type"": ""DESC"", ""entity"": "".""}]"
120,Maintain a gap less than or equal to 65 units between xE4Jt and yB9Lk.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 36, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 37, ""end"": 39, ""type"": ""Parameter"", ""entity"": ""65""}, {""start"": 39, ""end"": 53, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 54, ""end"": 59, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xE4Jt""}, {""start"": 59, ""end"": 63, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 64, ""end"": 69, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yB9Lk""}, {""start"": 69, ""end"": 69, ""type"": ""DESC"", ""entity"": "".""}]"
121,The required span from XqT5Nj to yU7Trm should measure less than or equal to 25 meters.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""XqT5Nj""}, {""start"": 29, ""end"": 32, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 33, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yU7Trm""}, {""start"": 39, ""end"": 54, ""type"": ""DESC"", ""entity"": "" should measure""}, {""start"": 55, ""end"": 76, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 77, ""end"": 79, ""type"": ""Parameter"", ""entity"": ""25""}, {""start"": 79, ""end"": 86, ""type"": ""DESC"", ""entity"": "" meters.""}]"
122,Maintain a distance less than or equal to 35 steps between PDf9R and qJ2Vx.,"[{""start"": 0, ""end"": 19, ""type"": ""DESC"", ""entity"": ""Maintain a distance""}, {""start"": 20, ""end"": 41, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 42, ""end"": 44, ""type"": ""Parameter"", ""entity"": ""35""}, {""start"": 44, ""end"": 58, ""type"": ""DESC"", ""entity"": "" steps between""}, {""start"": 59, ""end"": 64, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""PDf9R""}, {""start"": 64, ""end"": 68, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 69, ""end"": 74, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""qJ2Vx""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
123,The distance between Xy7dE and mZ2fX should be distinct from 0.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Xy7dE""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""mZ2fX""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 60, ""type"": ""DistneValue"", ""entity"": ""distinct from""}, {""start"": 61, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""0""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
124,The distance between Tj3L and nRm4 should be distinct from 718.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Tj3L""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""nRm4""}, {""start"": 34, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 45, ""end"": 58, ""type"": ""DistneValue"", ""entity"": ""distinct from""}, {""start"": 59, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""718""}, {""start"": 62, ""end"": 62, ""type"": ""DESC"", ""entity"": "".""}]"
125,The distance between Gg9fS and rtV2Kl should be identical to 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Gg9fS""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""rtV2Kl""}, {""start"": 37, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 48, ""end"": 60, ""type"": ""DisteqValue"", ""entity"": ""identical to""}, {""start"": 61, ""end"": 63, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 63, ""end"": 63, ""type"": ""DESC"", ""entity"": "".""}]"
126,The distance between Qb3Tq and e7gKrF should be less than 987.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Qb3Tq""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""e7gKrF""}, {""start"": 37, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 48, ""end"": 57, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 58, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""987""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
127,The distance between Aq7TgE and Hf2vFp should be less than or equal to -182.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Aq7TgE""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 38, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Hf2vFp""}, {""start"": 38, ""end"": 48, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 49, ""end"": 70, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 71, ""end"": 75, ""type"": ""Parameter"", ""entity"": ""-182""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
128,The distance between zR8q and mYk1p should be greater than 68.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""zR8q""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""mYk1p""}, {""start"": 35, ""end"": 45, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 46, ""end"": 58, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 59, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""68""}, {""start"": 61, ""end"": 61, ""type"": ""DESC"", ""entity"": "".""}]"
129,The distance between Pk6mVj and eT9nD should be greater than or equal to 12.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Pk6mVj""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""eT9nD""}, {""start"": 37, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 48, ""end"": 72, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 73, ""end"": 75, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
